﻿RecipeId,Name,CookTime,Images,RecipeCategory,Keywords,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
219,Çikolata kabak pastası,PT1H20M,character(0),Tatlı,"C (""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""yumurta"", ""şeker"", ""vanilya özü"", ""tereyağı"", ""çok amaçlı un"", ""kabartma tozu"", ""kabartma tozu"", ""tuz"", ""buttermilk"", ""kabak"", ""Cevizler"","" tereyağı "","" şekerlemelerin şekeri "","" vanilya özü "","" süt "")",5,10,552.1,22.1,11.5,86.3,334.5,87,2.5,68.3,5.9,"C (""Büyük bir kapta, yumurtaları kabarık olana kadar çırpın."", ""Yavaş yavaş şeker ekleyin, karışım kalın ve limon renkli olana kadar çırpın.Soda ve Tuz, ""pürüzsüz olana kadar çırpın."", ""Kabak ve ceviz içinde katlayın.""Fahrenheit'i 25 ila 30 dakika boyunca veya hafifçe basıldığında geri yayına kadar. ""
""Buzlanma için, tüm malzemeleri kremsi olana kadar büyük bir kapta çırpın."", ""Katmanlar ve keklerin yanları ve üstü arasında don."")"
220,Çikolata kabak ekmeği,PT1H25M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/V4O52EGNQlCwno2EDOa4_zucchinnibread3%20(1%20of%201).jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/2rp90sY9Q96l93ATXIsR_zucchinnibread1%20(1%20of%201).jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/220/WgGTZM7mSLeMEnLraslw_IMG_4717.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/picuHKLvl.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/pic0sEwXu.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/ox0bM5LFTvamSUZZrvGJ_zucchinnibread2%20(1%20of%201).jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/zrkZ5Dc3RdyIotK1LwV7_IMG_4718.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/NiKUyiO5Tt2T3IQzUpRi_IMG_4717.JPG"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/Odj8qst8T1eVOImGOCWg_image.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/pic6dBbjd.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/picVl9WPD.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/picAqmOmd.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/0/picdChvnL.jpg""
)",Hızlı ekmek,"C (""Ekmekler"", ""Sebze"", ""Tatlı"", ""Haftam Gecesi"", ""Fırın"", ""<4 saat"")","C (""yumurta"", ""şeker"", ""vanilya özü"", ""kabak"", ""çok amaçlı un"", ""tuz"", ""kabartma tozu"", ""tarçın"", ""kabartma tozu"")",5,162,501.2,24.2,3.7,55.8,392.8,67.6,2.7,40.9,6.3,"C (""Bir karıştırma kabında, yumurta, yağ, şeker ve vanilyayı çırpın."", ""Kabak içinde karıştırın."", ""Kuru malzemeleri birleştirin; kabak karışımına ekleyin ve iyice karıştırın."", ""İki yağlanmış 8x4x3 inç somunTavalar. "","" 1 saat veya ekmek testleri yapana kadar 350 ° F pişirin. """
221,Çikolatalı Muffins,PT1H35M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/1/picmE4uiZ.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/1/picjXaLFo.jpg"")",Hızlı ekmek,"C (""Ekmekler"", ""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""çok amaçlı un"", ""tam buğday unu"", ""kabartma tozu"", ""muz"", ""kahverengi şeker"", ""yumurta"", ""süt"", ""tereyağı"", ""çikolata parçaları"")",5,9,264.6,11.2,6.5,51.6,139.4,38.8,2.2,17.8,5,"C (""Fırını 400 dereceye kadar Fahrenheit'e önceden ısıtın."", ""Tereyağı 12 büyük çörek tavaları iyi veya kağıt çörek bardaklarla çizer."", ""Çok amaçlı un, kepekli unu ve karın tozu. Rezerv."", ""Birleştirin."", ""Birleştirin."", ""Pürüzsüz olana kadar kahverengi şekerle ezilmiş. "","" Yumurta, süt ve eritilmiş tereyağı çırpın. "","" Kuru malzemeleri sadece karıştırıncaya kadar karıştırın. ""Bir dondurma kepçesi bunun için iyi çalışır. "","" 25 dakika veya hafifçe kızarıncaya kadar. ""
""Raflarda Serin."", ""Hazırlık Süresi 15 Dakika, Pişirme Süresi 25 Dakika, 12 Büyük Muffin Ver."", ""RJ'nin Notu: Test Edilen Tarif 31 Ağustos 1999."", ""Tereyağı yerine 1/3 su bardağı kanola yağı değiştirdim"", Muz ve çikolata çipleri çörek güzel bir lezzet veriyor ve neredeyse tatlı değil :-)."")"
222,Obur kek çikolatalı zafer,PT3H3M,character(0),Tatlı,"C (""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""Yumurtalar"", ""Vanilya Ekstraktı"", ""Şeker"", ""Ağırlıksız çok amaçlı un"", ""Mısır nişastası"", ""tuz"", ""tuzsuz tereyağı"", ""Maraschino Kirazlar"", ""Tartışmamış Kabuklu Ankete"", ""Şeker"", ""Su"", ""Maraschino Kiraz Suyu"")",3,4,466.1,31.2,13.2,109,52.1,44.2,5.5,23.9,10.7,"C (""Orta bir karıştırma kabında, yumurta sarısını vanilya özü ile çırpın. Şekerin yarısına çırpın ve çok hafif ve köpüklü olana kadar yaklaşık 5 dakika çırpmaya devam edin.Temiz, kuru bir kasede, yumurta aklarını çok yumuşak bir zirveye tutuncaya kadar tuzla çırpın.""Saraçları beyazlara katlayın."", ""Unu ve mısır nişastasını yumurtaların üzerinde 3 ilave olarak eleyin, yavaş yavaş katlayın."",
""Hamuru fazla karıştırmayın."", ""Hamuru tereyağlı ve kağıt astarlı 9- veya 10 inç yuvarlak tavaya, 2 inç derinliğe kadar dökün ve üstü pürüzsüzleştirin."", ""Pan di spagna'yı 350'de pişirinDereceler, 30 ila 40 dakika, iyi yükselene ve el avucuyla hafifçe basıldığında sertleşene kadar sertleşene kadar. "","" Katmanı hemen tavanın yanından küçük bir bıçak veya spatula ile gevşetin. "",""Katman ve kağıdı bir rafta yukarı çevirin.rendelenmiş turuncu veya limon kabuğu rendesi veya bir çorba kaşığı anisette meyilli. "",
""Çikolata dolgusu için kremayı kaynatın ve ısıyı çıkarın."", ""İnce kesik çikolata ekleyin, bir kez karıştırın ve 3 dakika bekletin.""serin bir oda sıcaklığında saatler. "","" Bir kenara koy. "","" Şurup için şeker ve suyu küçük bir tavada kaynatın. "","" Maraschino'da soğutun ve karıştırın.bir tava ve su ile örtün.
""Bir jöle rulo tavasına antep fıstığı yerleştirin ve yaklaşık 5 dakika 325 derecede kurutun."", ""Serin ve doğrayın."", ""Katmanları hazırlamak için, Pan Di Spagna'yı 5 ince yatay dilim halinde kesin."", ""Rezerv 2.""Dilimlerden, daha sonra diğer dilimleri, 9, 8 ve 7 inç disk yapmak için her biri 1 inç daha küçük çaptan sonra ayrılmış 2, ""rezerv artıkları."", """"Dolgu, tereyağını yumuşak ve hafife kadar çırpın, sonra soğutulmuş çikolata karışımını bir kerede tekrar çırpın, sonra Maraschino'da çırpın. ""
""Doğranmış antep fıstıkların yarısını karıştırın."", ""Bir araya getirmek için, 10 inçlik tabakalardan birini bir tabak veya kartona yerleştirin ve şurupla nemlendirin."", ""Dolguyu yayın."", ""Kalan katmanlarla devam edin."","" 7 inçlik tabakayı dolgu ile yaydıktan sonra, bunun üstünde hurdalarla 6 inçlik bir katman oluşturun. "","" 6 inçlik tabakayı nemlendirin ve kekin tüm dışını dolgu ile yayın. """"Merkezden ayrılmış 10 inçlik tabakanın kenarına bir eğik çizgi kesin ve kekin tüm dışını onunla kaplayın."",
""Kalan şurupla nemlendirin ve kalan dolgu ile yayılır."", ""Pastanın dışına ayrılmış fıstıkları bastırın."", ""Şekerleme şekeri ile hafifçe toz."")"
223,Çikolatalı kareler,PT1H5M,character(0),Çubuk kurabiye,"C (""tatlı"", ""kurabiye ve kek"", ""çocuk dostu"", ""hafta içi"", ""fırın"", ""<4 saat"")","C (""tereyağı"", ""kahverengi şeker"", ""un"", ""kabartma tozu"", ""vanilya"", ""süt"", ""çikolata parçaları"", ""kahverengi şeker"")",3,2,439.4,24.4,14.8,72.3,164.2,56.2,2,41.4,4,"C (""Tereyağı, kahverengi şeker, un, kabartma tozu, vanilya, süt ve yumurta sarısını sert bir hamur oluşturana kadar karıştırın."", ""Hamuru 9 x 9 inç bir tavanın dibine basın."", ""SerpinÇikolata çipleri hamur üzerinde. "","" Yumurta akı ve kahverengi şekeri birlikte kırarak beze yapın. "","" Hamur ve çikolata parçaları üzerine beze dökün. "","" Yaklaşık 30 dakika boyunca 350 derece Fahrenheit pişirin. "","" Notlar: Notlar:Genellikle bir fincan yaklaşık 1/4'ü kızartıda kestim.
)"
224,Çikolata Tapyoka Puding,PT50M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/4/picgOJlqk.jpg""",Tatlı,"C (""ücretsiz ..."", ""<60 dakika"")","C (""Şeker"", ""Tapioca"", ""Tuz"", ""Süt"", ""Yumurta"", ""Anında Kahve"", ""Vanilya"")",5,8,230.5,8.4,5,42.1,102.2,36.1,1.2,25.3,5.5,"C (""Şeker, tapyoka ve tuzu bir tencerede birleştirin; süt ve yumurta ile karıştırın."", ""5 dakika bekletin."", ""Doğranmış çikolata kareleri ve anında kahve ekleyin.Karışım tam kaynar ve çikolata yaklaşık 15 dakika harmanlanır. "","" Vanilya ile karıştırın. "","" 20 dakika soğutun. """
225,Çikolatalı kurabiye,PT43M,character(0),Tatlı,"C (""Kurabiye ve Brownie"", ""İskoç"", ""Avrupa"", ""Noel"", ""<60 dakika"", ""büyük gruplar için"", ""Fırın"")","C (""tuzsuz tereyağı"", ""pudra şekeri"", ""vanilya"", ""çok amaçlı un"")",3,1,111.7,7,4.3,13.8,1.1,11.1,0.6,5,1.1,"C (""Krema tereyağı, şeker ve vanilya harmanlanana kadar."", ""Düşük hızda, unu çırpın."", ""1/2 su bardağı çikolatalı parçalarla karıştırın."","" Yığın yemek kaşığı 3 \ ""uzun x 1/2 \"" kalın kütükler. """"Serin."", ""Kalan 1/2 su bardağı çikolatalı parçaları ve yağı eritin."", ""Her kurabiyenin bir ucundan eritilmiş çikolataya daldırma 3/4 \"". ""
)"
226,Çikolata yığın ve ceviz kekleri,PT7H50M,character(0),Çubuk kurabiye,"C (""tatlı"", ""kurabiye ve kek"", ""meyve"", ""fındık"", ""çocuk dostu"", ""büyük gruplar için"", ""fırın"")","C (""çok amaçlı un"", ""kabartma tozu"", ""tuz"", ""taneli şeker"", ""tuzsuz tereyağı"", ""açık mısır şurubu"", ""su"", ""yumurta"", ""vanilya özü"", ""Ceviz"")",4,3,247.2,18.6,8.9,34.7,41.4,22.2,3.5,9.7,4.8,"C (""Fırını 325 dereceye kadar Fahrenheit'e önceden ısıtın."", ""A A 13 ila 9-1/2 inç pişirme tavasını iki kat alüminyum folyo ile hizalayın, her iki uçta bir çıkıntıya izin verir. Folyoyu tereyağı ile yağlayın."", ""Birlikte karıştırın.""Un, kabartma tozu, kabartma tozu ve tuz. "","" Doğranmış yarı tatlı çikolatayı daha büyük bir kaseye yerleştirin. "","" Bir tencereye, tereyağı eriyene ve tencereye, tuzsuz tereyağı, mısır şurubu ve suyu ısıtın ve suyu ısıtın.Şeker çözülür. "","" Bir kaynamaya ulaştıktan sonra tavayı ısıtın. "","" Sıcak şurubu yarı tatlı çikolata üzerine dökün ve pürüzsüz olana kadar durun.
""Yumurtaları teker teker çırpın."", ""Vanilyaya ve un karışımına pürüzsüz olana kadar çırpın."", ""Cevizleri ve doğranmış İsviçre çikolatasını katlayın."", ""Hamuru hazırlanan tavaya kazıyın."",,""50 dakika ila 1 saat veya bir kek test cihazı temiz olana kadar pişirin."", ""Tavadaki kekleri en az 6 saat boyunca bir tel ızgara üzerinde soğutun."", ""Kekleri büyük bir kesme tahtasına veya dikkatlice ters çevirin veyatabak ve folyoyu soyun. "","" Kekleri tekrar ters çevirin ve 24 kareye kesin. "")"
227,Çikolatalı puding,PT25M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/7/picUibSRC.jpg""",Tatlı,"C (""ücretsiz ..."", ""<30 dakika"")","C (""Anında yağsız kuru süt tozu"", ""şeker"", ""mısır nişastası"", ""tuz"", ""çikolatalı puding karışımı"", ""süt"", ""vanilya"", ""tereyağı"")",4.5,5,6860.2,60.2,36.6,129.4,3659.8,1579,74.8,1092.1,118.9,"C (""Kuru süt tozu, şeker, mısır nişastası, tuz ve kakaoyu iyice harmanlanana kadar karıştırın."", ""İhtiyacınız olana kadar büyük bir hava geçirmez kapta veya cam kavanozda saklanabilir."", ""Kullanmak için karıştırın, karışımı karıştırınMalzemeleri yeniden dağıtmak için kullanmadan önce. "","" 2/3 fincan puding karışımını orta bir tencereye ölçün. "","" Süt, vanilya ve tereyağı ekleyin ve düşük ateşte pişirin, karışım kaynatıncaya kadar sürekli karıştırın. "",""Bir dakika daha pişirmeye ve karıştırmaya devam edin."", ""Isıdan çıkarın ve soğumaya bırakın."")"
228,Çikolatalı Kahve,PT10M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/8/picky2WNd.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/8/picABRvk5.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/8/picDRN1ws.jpg"")",İçecek,"C (""düşük protein"", ""<15 dakika"", ""kolay"")","C (""Yarım buçuk"", ""demlenmiş kahve"")",5,6,308.3,19.3,11.9,29.9,43.5,20.3,3.1,11.5,5,"C (""Çikolata ve yarıyı sürekli orta ateşte karıştırarak büyük bir tencerede kaynatın; kahveye karıştırın."", ""Ateşten çıkarın; likörle karıştırın."
229,Pudding II Equcholata,PT25M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/9/picKWjzxr.jpg""",Tatlı,"C (""ücretsiz ..."", ""<30 dakika"")","C (""şeker"", ""mısır nişastası"", ""tuz"", ""süt"", ""çikolata pişirme"", ""tereyağı"", ""vanilya"")",4.5,6,305.4,12.6,7.3,113.7,263.7,46.1,1.6,33.5,5.8,"C (""Şeker, mısır nişastası ve tuzu orta tencerede birleştirin; yavaş yavaş süt ve yumurta sarısı içinde karıştırın."", ""Pırıl çikolata ekleyin, parçalara ayrılın; pişirin ve karışım kaynatıncaya kadar orta ateşte karıştırın."", ""Kaynatın ve karıştırın ve karıştırın.1 dakika tereyağı ve vanilya ekleyin."
230,Fudgy çikolata kırışık kurabiyeleri,PT22M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/0/picnPKYOC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/0/picUzP7gL.jpg"")",Tatlı,"C (""kurabiye ve kek"", ""<30 dakika"", ""büyük gruplar için"", ""fırın"", ""kolay"")","C (""şeker"", ""yumurta"", ""vanilya"", ""tuz"", ""un"", ""kabartma tozu"", ""pudra şekeri"")",5,13,298.7,11.9,3.6,52.9,137.7,46.8,1.6,32.6,4.1,"C (""Yağ, çikolata, şeker; yumurtalarla karıştırın."", ""Vanilya, tuz, kabartma tozu ve unu ekleyin."","" 1 çorba kaşığı hamuru bir topun içine yuvarlayın ve pudra şekeri kaplamak için yuvarlayın. "","" Yağlanmış çerez tabakasına yerleştirin ve 10 ila 12 dakika pişirin. "","" Fırın tepsisinden çıkar ve soğutun. "")"
231,Çikolatalı Krem Puflar,PT2H10M,character(0),Tatlı,"C (""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""su"", ""tuzsuz tereyağı"", ""şeker"", ""tuz"", ""un"", ""yumurta"", ""dondurma"")",5,3,235.8,14.7,8.6,117.2,115.2,20.9,0.7,11.6,5.4,"C (""Orta boy bir tencerede su, tereyağı, şeker ve tuzu birleştirin."", ""Tereyağını eritmek için orta düşük ateşte yerleştirin."", ""Bir kerede un ve kakao tozu ekleyin; karışım, karışım yanından uzaklaşana kadar şiddetle karıştırınPan. "","" Isı fırını 400. ""Ek. "","" Fırın tepsisine 1/4 su bardağı damla karışımı ile, 2 \ aralık.
""Hafifçe soğutun."", ""Her bir pufun üst üçte birini kesin; Yumuşak Merkezi tabanlardan çıkarın."", ""Serin tabanlar ve tel ızgarada üst."", Pufları seçtiğiniz dondurma ile doldurun; üstlerle örtün. "", ""Firma tabakaları üzerinde dondurun."", ""Hava geçirmez bir kapa aktarın."", ""1 haftaya kadar dondurun."", ""Pufları Pufu yerleştirin."", ""15 dakika bekletin."", ""Sosla doldurun.seçtiğiniz. "")"
232,Çikolata kremalı beze turta,PT54M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/2/picoZjAEx.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/2/picf5rb8B.jpg"")",Kek,"C (""tatlı"", ""<60 dakika"", ""fırın"")","C (""şeker"", ""çok amaçlı un"", ""tuz"", ""süt"", ""tereyağı"", ""margarin"", ""vanilya"", ""tartar kremi"", ""şeker"")",4.5,22,456.1,23.4,11.4,101.3,425.1,56.4,2.4,34.8,7.8,"C (""Dolgu:"", ""Orta tencerede şeker, un, kakao ve tuzu birleştirin; sütle karıştırın."", ""Orta ateşte pişirin, karışım kaynamaya kadar sürekli karıştırın; ateşten alın.""Yumurta karışımını tencereye geri döndürün. ""10 dakika boyunca. "","" Önceden pişmiş pasta kabuğuna dökün. "","" beze tepesi: "","" Fırını 350 ° F'ye ısıtın. "",
""Küçük karıştırma kabında, köpüklü olana kadar yumurta aklarını ve tartar kremini çırpın."", ""Yavaş yavaş şeker ekleyin ve sert pikler oluşana kadar çırpın.5 ila 8 dakika veya beze hafifçe kızarıncaya kadar pişirin. "","" Birkaç saat boyunca soğutun. "")"
233,Çikolata kreması Paskalya Yumurtaları,PT30M,character(0),Tatlı,"""<30 dakika""","C (""tereyağı"", ""un"", ""su"")",3,9,1362.3,57.8,36.5,152.7,992.7,214.4,0.6,0.1,7.8,"C (""Buzlanma karışımını yumuşak tereyağı, su ve istenirse doğranmış meyve veya fındık ile birleştirin."", ""Gemiye 20-30 kez şekerleme şekeri ile tozlaştı."", ""8 yumurtaya bölün ve şekil;Yumurtayı buzlanmaya daldırarak, üstte bir girdapla biten çikolata fudge buzlanma karışımı ile yumurtaları kaplayın."
234,Çikolatalı krem ​​peynir turtası,PT20M,character(0),Kek,"C (""tatlı"", ""peynir"", ""<30 dakika"", ""dondurucu"", ""kolay"")","C (""Alman Çikolata Meydanı"", ""Süt"", ""Krem Peynir"", ""Şeker"", ""Serin Kırbaç"", ""Graham Kraker Pasta Kabuğu"")",5,2,299.7,18.7,10.3,13.1,214.3,31.5,0.5,22.7,2.7,"C (""Düşük ateşte sütte çikolata eritin."", ""Krem krem ​​peynir ve şekeri birlikte. Çikolata ekleyin, sonra serin kırbaç ekleyin."", ""Pasta kabuğuna koy."", ""Dondur."")"
235,Çikolatalı krem ​​brulee,PT1H20M,character(0),Tatlı,"C (""ücretsiz ..."", ""hafta içi"", ""broil/ızgara"", ""fırın"", ""<4 saat"")","C (""Kestane püresi"", ""Ağır Krem"", ""Tarçın"", ""Çikolata"", ""Şeker"")",5,5,588.1,35.5,21,102.1,53.3,66.9,1.9,14.3,5.9,"C (""Kestane püresini hafifletmek için çırpın."", ""Kremi çırpın (sert değil); tarçın, kestane püresi ve çikolataya katlayın."", ""4 ısıya dayanıklı ramekin ve pürüzsüz seviye arasında bölün."", ""CHIL 1.""Saat. "","" Ön ısıtma broyler. """
236,Tavuk Köri II,PT1H,character(0),Bütün Tavuk,"C (""Tavuk"", ""Kümes hayvanları"", ""et"", ""Asya"", ""Hint"", ""<60 dakika"")","C (""Tavuk"", ""tuzsuz tereyağı"", ""soğan"", ""tuz"", ""un"", ""köri tozu"", ""zencefil"", ""karabiber"")",5,3,376.3,21.9,7.2,97.5,544.8,17.3,1,3.5,26.1,"C (""Bir gün önce, bütün tavuğu büyük bir tencereye yerleştirin."", ""Tavuğu suyla ört; kaynatın; daha düşük ısı ve yaklaşık bir saat boyunca veya tavuk kemiklerden düşmeye başlayana kadar pişirin."", ""Tavuk çıkarın ve soğutun. ""kemiklerden ve ısırık boyutu parçalarına kesin.
""Bir çay kaşığı tuz ekleyin."", ""Gerekirse, un, köri tozu, zencefil ve iyi bir biber (yaklaşık 1/2 çay kaşığı) eklemek üzereyken tencereye ekstra tereyağı ekleyin."", ""İhtiyacınız var.Erimiş tereyağı hepsini kalın bir macunla birleştirmek için. "","" Herhangi bir topak karıştırın."","" Sos sevdiğiniz kalınlık olana kadar bu işlemle devam edin. "","" Doğranmış tavuk ekleyin. ""
""Tavuk sıcak olana kadar tekrar ısıtın."", ""Pirinçle servis yapın. (Bir gün önce pişirilirse daha iyi tadı)."", ""Artık köri donabilir. Pirinci dondurmayın."")"
238,Tavuk sakatları veya karaciğerler,PT30M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/8/picWtSDwE.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/8/picfXlOXE.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/8/picKpI8DV.jpg"")",Tavuk karaciğer,"C (""tavuk"", ""kümes hayvanları"", ""et"", ""portekizce"", ""Avrupa"", ""<30 dakika"", ""soba üst"")","C (""Tavuk Çemberleri"", ""Zeytin Yağı"", ""Kimyon"", ""Karanfil"", ""Paprika"", ""Körfez Yaprağı"", ""Piri-Piri"", ""Soğan"", ""Sarımsak"", ""Beyaz Şarap"")",5,3,506.5,27.5,7.2,599.9,196.5,12.5,1.1,2.7,45.5,"C (""Gibletleri ve/veya karaciğerleri zeytinyağında kahverengi olana kadar kızartın."", ""Baharatları ve baharatları ekleyin ve iyice karıştırın."", ""Doğranmış soğanı ve sarımsak ekleyin. 5 dakika boyunca kızartın.Pişene kadar yavaşça pişirin. "","" Sadece sakat pişiriyorsanız, gerekirse biraz su eklenebilir. "")"
